id,COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,START_TIME,END_TIME,COURSE_TYPE,COURSE_CLASS
1959,3,FNEC,21071,308450,Money and Banking,11,LEC,UOS,34,102034,MD  Mahfuzur Rahman,14/05/2024,08:30AM,10:30AM,General,Year4
1960,3,BUSP,21715,302344,Logistics and SC Modeling,11,LEC,UOS,46,101914,Mohamed D. A. Shamout,11/05/2024,08:30AM,10:30AM,General,Year3
1961,2,ARAB,21641,201102,Arabic Language,17B,LEC,UOS,89,101738,Anas Abbas Idan,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1962,4,SREE,21598,406200,Thermodynamics,11,LEC,UOS,39,101025,Shek Atiqure Rahman,14/05/2024,08:30AM,10:30AM,General,Year2
1963,2,IEP,24420,13000,Remedial English,12,LEC,UOS,19,10740,Mohammad Amir Samimi,08/05/2024,08:30AM,10:30AM,General,Year3
1964,11,MDCH,22248,1101113,Chemistry for Pharmacy,71L,LAB,MDM,30,10970,Hamadeh  (M. Khier) Tarazi,14/05/2024,08:30AM,10:30AM,General,Year1
1966,5,PHTH,22134,505262,Assessment in Physiotherapy,71L,LAB,MDM,34,101986,Amal Lahcen Ahbouch,09/05/2024,08:30AM,10:30AM,General,Year2
1967,5,PHTH,22244,505360,Physiotherapy for Neurological,71L,LAB,MDM,28,102174,Muhammed Ayas  Kalla Puthiyaveettil,14/05/2024,08:30AM,10:30AM,General,Year3
1968,5,PHTH,22201,505265,Anatomy(2),71,LEC,MDM,94,101774,Muna N Kadhom,08/05/2024,08:30AM,10:30AM,General,Year2
1969,4,MECH,22466,408150,Engineering Graphics Design,11,LEC,UOS,24,101488,Khalil Abdelrazek Khalil Abdelmawgoud,06/05/2024,08:30AM,10:30AM,General,Year1
1970,2,HISL,22432,203430,History of Islamic Thought,11,LEC,UOS,9,10774,Nadjib  ben kheira,11/05/2024,08:30AM,10:30AM,General,Year4
1971,5,PHTH,22346,505462,Selected Topics in PT,71,LEC,MDM,81,102071,Walid Kamal Mohamed Abdelbaset,12/05/2024,08:30AM,10:30AM,General,Year4
1972,4,MECH,22331,408440,Mechanical System Design,11,LEC,UOS,28,101553,Hussien Ali Hussien,08/05/2024,08:30AM,10:30AM,General,Year4
1973,5,HSGN,22268,500160,Human Anatomy and Physiology,79L,LAB,MDM,28,101988,Gayathri  Arumughan,05/05/2024,08:30AM,10:30AM,General,Year1
1974,5,HSGN,22270,500160,Human Anatomy and Physiology,80L,LAB,MDM,29,10913,Hilda Mahmoud Allam,05/05/2024,08:30AM,10:30AM,General,Year1
1976,11,PHPR,23703,1102360,Integ. Pharma. & Therap. IIA,71,LEC,MDM,79,101911,Ahmed Yusuf Ahmed Alhusban,06/05/2024,08:30AM,10:30AM,General,Year3
1978,14,MATH,22916,1440163,Calc. I for Health Sc.,12T,LEC,UOS,24,10311,Ali Mohamed Jaballah,08/05/2024,08:30AM,10:30AM,General,Year1
1979,5,ENVH,23016,506361,Env.& Occp. Hyg. Measu. & Inst,72L,LAB,MDM,19,102144,Ahmad Rasdan Bin Ismail,04/05/2024,08:30AM,10:30AM,General,Year3
1980,6,PBLW,23298,602372,Admin. Decisions and Contracts,51,LEB,MAW,5,101968,Eman Ahmed Abdelrahman Abdalla Alabdouli,13/05/2024,08:30AM,10:30AM,General,Year3
1982,15,COSC,21923,1501319,Prog. Languages and Paradigms,12,LEC,UOS,42,102145,Mehdi  Jemmali,11/05/2024,08:30AM,10:30AM,General,Year3
1983,15,COSC,21851,1501211,Programming II,51,LEB,MAW,27,10400,Zaher Abdulrakeeb AL Aghbari,14/05/2024,08:30AM,10:30AM,General,Year2
1985,5,PHTH,23616,505265,Anatomy(2),76L,LAB,MDM,28,101986,Amal Lahcen Ahbouch,08/05/2024,08:30AM,10:30AM,General,Year2
1986,3,BUSP,24005,302464,Leadership & Management,1,LEC,MAM,40,101637,Moyassar Zuhair Al Yas Al Taie,09/05/2024,08:30AM,10:30AM,General,Year4
1988,3,BUSP,24009,302341,Quality & Process Management,12,LEC,UOS,30,101472,Mohamad Gamal Shehata Aboelmaged,14/05/2024,08:30AM,10:30AM,General,Year3
1991,3,ACCT,20916,301120,Financial Accounting,11M,LEC,UOS,34,101955,Muhammad  Al Mahameed,11/05/2024,08:30AM,10:30AM,General,Year1
1992,14,APHY,20758,1430113,Physics for Medical Sciences,72,LEC,MDM,40,101508,Yassir Ahmed  Abdu,04/05/2024,08:30AM,10:30AM,General,Year1
1993,1,FREL,20913,104100,Islamic Culture,21K,LEC,UOS,110,102001,Reda Ibrahim Ibrahim Alsayed Abdelgalil,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1994,4,EECE,20761,402202,Circuit Analysis I,11,LEC,UOS,45,101884,Venkata Veera Muralee Gopi Chandu,05/05/2024,08:30AM,10:30AM,General,Year2
1995,5,NURS,20811,503260,Fundamentals of Nursing,76L,LAB,MDM,15,102175,Muna Mohammed Salem Al-Tamimi,08/05/2024,08:30AM,10:30AM,General,Year2
1996,4,EECE,20845,402320,Field Analysis,11,LEC,UOS,40,101675,Eqab Rateb AL Majali,12/05/2024,08:30AM,10:30AM,General,Year3
1997,1,FREL,20720,104421,Recitation Mem. & Tajweed(3),51,LEC,MAW,13,101996,Kaltum Mohamed Hared Mohamed,28/04/2024,08:30AM,10:30AM,General,Year4
1998,14,APHY,20785,1430110,Physics I for sciences,11T,LEC,UOS,37,101172,Kais  Daoudi,09/05/2024,08:30AM,10:30AM,General,Year1
1999,3,BUSP,20677,302350,Ethics and Islamic Val. in Bus,1,LEC,MAM,37,101935,Faridahwati  Binti Mohd Shamsudin,12/05/2024,11:00AM,13:00PM,General,Year3
2000,1,FREL,20548,104130,Analytical Biog of the Prophet,11K,LEC,UOS,71,102164,Najla Mohamed Rashid Aljarwan Alshamsi,30/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
2001,1,FREL,20549,104130,Analytical Biog of the Prophet,12,LEC,UOS,84,101853,Zia Ul  Haq,30/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
2002,1,JURF,20512,103343,Rights in rem ag. Islm. Jurs.,51,LEC,MAW,14,101619,Kathafi Izzat Abdel Hadi Al Ghananim,08/05/2024,11:00AM,13:00PM,General,Year3
2004,2,EDUC,20036,206102,Fundamentals/Islamic Education,11A,LEC,UOS,102,101844,Ali Ahmad Ghaleb Al-Barakat,29/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
2005,4,CIVL,20165,401243,Dynamics,12,LEC,UOS,21,101252,Moussa  Leblouba,09/05/2024,11:00AM,13:00PM,General,Year2
2006,2,ENGL,20143,202121,English For Medical Sciences 1,76,LEC,MDM,28,10669,Inaam  Hamadi,02/05/2024,11:00AM,13:00PM,Uni_Requirement,Year1
2007,1,FREL,20707,104318,Studies of Sects,51,LEC,MAW,8,101881,Mahmoud Batal Mohamed Ahmed,11/05/2024,11:00AM,13:00PM,General,Year3
2008,2,INRE,20363,205255,Islamic World in IR,11,LEC,UOS,43,101865,Muhamed  Ali,12/05/2024,11:00AM,13:00PM,General,Year2
2009,14,BIOT,20379,1450361,Tissue Culture&Animal Biotech.,14L,LAB,UOS,10,10920,Ban  Al Joubori,05/05/2024,11:00AM,13:00PM,General,Year3
2010,14,BIOT,20368,1450361,Tissue Culture&Animal Biotech.,13L,LAB,UOS,20,10920,Ban  Al Joubori,05/05/2024,11:00AM,13:00PM,General,Year3
2011,4,SREE,23251,406101,Statics and Dynamics,12,LEC,UOS,40,101118,A  Anis Allagui,14/05/2024,11:00AM,13:00PM,General,Year1
2012,14,MATH,20257,1440132,Calculus II,1,LEC,MAM,16,101720,Salim  Messaoudi,13/05/2024,11:00AM,13:00PM,General,Year1
2013,14,MATH,20227,1440261,Diff. Equs for Engs,53,LEC,MAW,49,101110,Mohammad Ghalib AL Akhrass,06/05/2024,11:00AM,13:00PM,General,Year2
2014,2,INRE,20385,205270,Refugees and Displacement,11,LEC,UOS,31,101869,Kazi Fahmida Farzana,12/05/2024,11:00AM,13:00PM,General,Year2
2015,4,MECH,24199,408270,Water Resources and Management,11,LEC,UOS,9,101951,Mohd  Sobri Bin Takriff,09/05/2024,11:00AM,13:00PM,General,Year2
2016,14,APHY,23487,1460324,Hydrogeology,11,LEC,UOS,6,101746,Daniil  Moraitis,05/05/2024,11:00AM,13:00PM,General,Year3
2017,2,IEP,21282,12000,Remedial Arabic,11,LEC,UOS,56,10769,Asmaa Awad Ahmed,13/05/2024,11:00AM,13:00PM,General,Year2
2018,4,EECE,24407,402461,Spe.Tops. n Control&Automation,12,LEC,UOS,19,101372,Raouf  Fareh,11/05/2024,11:00AM,13:00PM,General,Year4
2019,6,PRLW,21254,601321,Law of Civil Procedures,1,LEB,MAM,18,10413,Ali Abdel Hamid Torki,11/05/2024,11:00AM,13:00PM,General,Year3
2022,11,PHPR,24527,1104251,Intro. to Pharmacy Practice,71,LEC,MDM,1,101073,Abduel Mula R. Abdul Karem,12/05/2024,11:00AM,13:00PM,General,Year2
2023,4,EECE,20997,402330,Feedback Control Systems,13,LEC,UOS,46,101347,Sofiane  Khadraoui,11/05/2024,11:00AM,13:00PM,General,Year3
2024,4,EECE,21002,402348,Signals & Control Systems,11,LEC,UOS,41,101347,Sofiane  Khadraoui,07/05/2024,11:00AM,13:00PM,General,Year3
2026,3,BUSP,24161,302346,Procurement and Supply Mng.,13,LEC,UOS,14,102131,Ramakrishnan  Ramanathan,14/05/2024,11:00AM,13:00PM,General,Year3
2028,4,ARCH,22003,404451,Urban Planning and Design,12,LEB,UOS,15,101253,Majd Abdallah Musa,14/05/2024,11:00AM,13:00PM,General,Year4
2029,5,MLT,22004,501453,Lab Mang. & Quality Assurance,71,LEC,MDM,20,101072,Mohamed Ibrahim Madkour,05/05/2024,11:00AM,13:00PM,General,Year4
2030,8,MASS,22163,808232,Principles of Integrated Comm.,11,LEC,UOS,9,101814,Tevhide Serra  Gorpe,13/05/2024,11:00AM,13:00PM,General,Year2
2031,8,MASS,22157,806261,Intro. to Digital Media Design,11,LEB,UOS,35,101477,Mohammed Fathi A'Aluan Yousaf,06/05/2024,11:00AM,13:00PM,General,Year2
2032,11,PHCS,22184,1103240,Dosage Forms II,74L,LAB,MDM,21,101984,Mirhan Mostafa Gamal Mohamed,08/05/2024,11:00AM,13:00PM,General,Year2
2033,4,IEMG,22388,405103,Introduction to IE&EM,12,LEC,UOS,8,101849,Sameh Tawfiq Mohammed Al-Shihabi,07/05/2024,11:00AM,13:00PM,General,Year1
2034,4,MECH,22471,408410,Intro. Finite Element Methods,11,LEC,UOS,4,101553,Hussien Ali Hussien,12/05/2024,11:00AM,13:00PM,General,Year4
2035,11,MDCH,22250,1101120,Organic Chemistry I,71,LEC,MDM,105,10673,Mohammad Harb Semreen,13/05/2024,11:00AM,13:00PM,General,Year1
2036,11,MDCH,22303,1101412,Med. Chem. III B,71,LEC,MDM,75,101375,Mohammed Ibrahim El-Gamal,07/05/2024,11:00AM,13:00PM,General,Year4
2037,11,MDCH,22304,1101412,Med. Chem. III B,72,LEC,MDM,76,101375,Mohammed Ibrahim El-Gamal,07/05/2024,11:00AM,13:00PM,General,Year4
2038,4,NUCL,22426,407302,Reactor Thermal Hydraulics,11,LEC,UOS,12,101577,Bassam Abdullah Ayed Khuwaileh,06/05/2024,11:00AM,13:00PM,General,Year3
2040,8,MASS,22859,808305,Media Law and Ethics,12,LEC,UOS,19,101478,Chinyeaka Ogadimma  Emenyeonu,09/05/2024,11:00AM,13:00PM,General,Year3
2043,5,MLT,21815,501363,Pathology,71,LEC,MDM,40,10687,Wael Mohamed Hassan,07/05/2024,11:00AM,13:00PM,General,Year3
2044,15,CENG,24148,1502201,Digital Logic Design,14,LEC,UOS,43,102172,Kais  Belwafi,09/05/2024,11:00AM,13:00PM,General,Year2
2045,3,FNEC,20935,308150,Intro to Economics(Non-B),11A,LEC,UOS,74,30115,Ismail  Ben Douissa,28/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
2047,1,FREL,20714,104332,Analytical Hadith (2),51,LEC,MAW,11,10535,Abdal Samee Mohamed Al-Aniess,05/05/2024,11:00AM,13:00PM,General,Year3
2048,3,ACCT,20816,301215,Accounting for Engineers,11,LEC,UOS,38,102113,Ammad  Ahmed,14/05/2024,11:00AM,13:00PM,General,Year2
2049,15,BUIS,20597,1503130,Introduction to BIS,02U,LEC,MAM,41,101975,Mohamed Elhoseny Ibrahim Elkholy,06/05/2024,13:30PM,15:30PM,General,Year1
2050,2,ENGL,20648,202212,Research Paper Writing,11,LEC,UOS,16,101905,Rania Mostafa Mohammed Ezz Alsabbagh,06/05/2024,13:30PM,15:30PM,General,Year2
2051,3,BUSP,20688,302461,Research Methods,12,LEC,UOS,32,101997,Matloub  Hussain,06/05/2024,13:30PM,15:30PM,General,Year4
2052,1,FREL,20572,104212,Islamic Creed (2),51,LEC,MAW,18,102001,Reda Ibrahim Ibrahim Alsayed Abdelgalil,09/05/2024,13:30PM,15:30PM,General,Year2
2053,1,JURF,20546,103327,Jurs.of Int.Relations in Islam,51,LEC,MAW,18,102085,Aziz Farhan M Alenezi,09/05/2024,13:30PM,15:30PM,General,Year3
2054,14,CHMS,20005,1420101,General Chemistry (1),04T,LEC,MAM,53,10041,Ideisan I. Abu-Abdoun,11/05/2024,13:30PM,15:30PM,General,Year1
2055,14,CHMS,20006,1420101,General Chemistry (1),05T,LEC,MAM,56,101313,Kamrul  Hasan,11/05/2024,13:30PM,15:30PM,General,Year1
2056,14,CHMS,20008,1420101,General Chemistry (1),11H,LEC,UOS,55,101313,Kamrul  Hasan,11/05/2024,13:30PM,15:30PM,General,Year1
2057,14,CHMS,20003,1420101,General Chemistry (1),2,LEC,MAM,50,10978,Mohamed  El-Naggar,11/05/2024,13:30PM,15:30PM,General,Year1
2058,4,EECE,20101,402454,Optoelectronics,11,LEC,UOS,48,101117,Anwar Hasan Jarndal,08/05/2024,13:30PM,15:30PM,General,Year4
2059,3,BUSP,20698,302262,Organizational Behavior,1,LEC,MAM,34,102118,Mian Muhammad  Ajmal,05/05/2024,13:30PM,15:30PM,General,Year2
2060,14,MATH,20240,1440131,Calculus I,51U,LEC,MAW,22,101322,Zahid  Raza,05/05/2024,13:30PM,15:30PM,General,Year1
2061,14,MATH,20244,1440133,Calculus I for Engineering,01G,LEC,MAM,50,101630,Mostafa  Zahri,05/05/2024,13:30PM,15:30PM,General,Year1
2062,1,JURF,20439,103110,Foundations of Islamic Juris.,2,LEC,MAM,10,102092,Abdulrahman Abdullatif Mohammad Abdullatif,08/05/2024,13:30PM,15:30PM,General,Year1
2063,14,BIOT,20396,1450334,Microbial Genetics,11,LEB,UOS,24,30144,Ihsan Ali Mahasneh,12/05/2024,13:30PM,15:30PM,General,Year3
2068,14,CHMS,21474,1427107,General Chemistry(1) for MS,75,LEC,MDM,40,102156,Mohamed Shaban Nafie El Sayed,09/05/2024,13:30PM,15:30PM,General,Year1
2069,14,CHMS,21462,1426155,General Chemistry for HS,13L,LAB,UOS,24,101958,Samar Abdullah M Damiati,09/05/2024,13:30PM,15:30PM,General,Year1
2070,14,APHY,23851,1430117,Physics 2,54,LEC,MAW,60,101236,Gehad  Sadiek,04/05/2024,13:30PM,15:30PM,General,Year1
2071,14,CHMS,21467,1426155,General Chemistry for HS,18L,LAB,UOS,25,P-3109,Dania Abed Alnaser Mahmoud Altaher,09/05/2024,13:30PM,15:30PM,General,Year1
2072,14,CHMS,21470,1427107,General Chemistry(1) for MS,71,LEC,MDM,44,10978,Mohamed  El-Naggar,09/05/2024,13:30PM,15:30PM,General,Year1
2073,3,BUSP,23857,302461,Research Methods,52,LEC,MAW,50,102131,Ramakrishnan  Ramanathan,06/05/2024,13:30PM,15:30PM,General,Year4
2075,6,PRLW,21219,601114,Sources of Obligations,1,LEB,MAM,44,101455,Mourad  Benseghir,05/05/2024,13:30PM,15:30PM,General,Year1
2076,4,EECE,21094,402446,Cellular Telephony,12,LEC,UOS,44,101952,Mahmoud A. M. Albreem,06/05/2024,13:30PM,15:30PM,General,Year4
2077,6,PRLW,21221,601114,Sources of Obligations,51,LEB,MAW,23,101455,Mourad  Benseghir,05/05/2024,13:30PM,15:30PM,General,Year1
2078,2,SOCI,20969,204334,Social Control,11,LEC,UOS,86,101987,Fatma A. D. Algharbawi,12/05/2024,13:30PM,15:30PM,General,Year3
2079,15,COSC,23360,1501443,Human Computer Interaction,12,LEC,UOS,32,101616,Imad  Afyouni,09/05/2024,13:30PM,15:30PM,General,Year4
2081,5,NURS,20977,503262,Clinical Pharmacology,72,LEC,MDM,40,101906,Karim  El-Zu'bi,13/05/2024,13:30PM,15:30PM,General,Year2
2082,3,FNEC,20993,308252,Principles of Macroeconomics,11,LEC,UOS,60,101370,Atif Awoad Moheeldeen,14/05/2024,13:30PM,15:30PM,General,Year2
2083,4,SREE,21625,406463,Fuel Cells,11,LEC,UOS,42,101343,Mohammad Ali Abdelkareem Abdelaal,07/05/2024,13:30PM,15:30PM,General,Year4
2087,5,PHTH,22147,505263,Biomechanics & Kinesiology(2),72,LEC,MDM,42,101667,Ibrahim Mostafa Abuamr,11/05/2024,13:30PM,15:30PM,General,Year2
2089,4,ARCH,22107,404305,Elect.  & Pow Dist. for Build,11,LEC,UOS,29,101714,Ramesh Chand Naurang Mal Bansal,05/05/2024,13:30PM,15:30PM,General,Year3
2090,4,NUCL,22308,407202,Fun.Nuclear Eng.& Radio. Sc.,11,LEC,UOS,8,101338,Muhammad  Zubair,07/05/2024,13:30PM,15:30PM,General,Year2
2091,4,MECH,22468,408202,Fluid Mechanics for ME,11,LEB,UOS,4,101340,Mohammad Ahmad Al Shabi,11/05/2024,13:30PM,15:30PM,General,Year2
2092,5,MLT,22485,501370,Hematology(1),11L,LAB,UOS,24,101166,Islam Mohamed El Ahmadi,07/05/2024,13:30PM,15:30PM,General,Year3
2093,2,HISL,22455,203330,Islamic Civilization(2),11A,LEC,UOS,17,101743,Badreyya Mohammed Salem Alhooleh Alshamsi,08/05/2024,13:30PM,15:30PM,General,Year3
2094,2,HISL,22456,203341,The Ottoman Empire,11A,LEC,UOS,40,10710,Ameena Abdullah Al Khatri,05/05/2024,13:30PM,15:30PM,General,Year3
2096,4,IEMG,22395,405262,Database Mang.&Ind.Inf.Systems,12,LEB,UOS,5,101934,Concetta  Semeraro,05/05/2024,13:30PM,15:30PM,General,Year2
2097,8,COMM,22367,800305,Media Law and Ethics,11,LEC,UOS,7,101730,Nawal Abdel Razaq Abdel Rahim Askar AL Naqbi,12/05/2024,13:30PM,15:30PM,General,Year3
2099,1,JURF,23395,103224,Islamic Criminal Law,51,LEC,MAW,22,10471,Mohamed Suliman Suliman,06/05/2024,13:30PM,15:30PM,General,Year2
2101,8,MASS,24152,806242,Blogs Journalism,11,LEB,UOS,7,102088,Omar  Daoudi,08/05/2024,13:30PM,15:30PM,General,Year2
2103,11,PHPR,23706,1102369,Integ. Pharma. & Therap. IIB,72,LEC,MDM,75,102074,Fatemeh Saheb Askari,04/05/2024,13:30PM,15:30PM,General,Year3
2105,14,MATH,22930,1440131,Calculus I,02U,LEC,MAM,36,101845,Aziz Jozilovich Takhirov,05/05/2024,13:30PM,15:30PM,General,Year1
2108,3,BUSP,22810,302262,Organizational Behavior,12,LEC,UOS,53,102120,Erhan  Bogan,05/05/2024,13:30PM,15:30PM,General,Year2
2109,5,MLT,21985,501366,Urinalysis & Body Fluids,73L,LAB,MDM,22,10913,Hilda Mahmoud Allam,09/05/2024,13:30PM,15:30PM,General,Year3
2110,11,PHPR,21746,1102421,Pharmacology IIA,71,LEC,MDM,51,101911,Ahmed Yusuf Ahmed Alhusban,13/05/2024,13:30PM,15:30PM,General,Year4
2111,15,COSC,21932,1501352,Operating Systems,12,LEC,UOS,40,101511,Sohail  Abbas,06/05/2024,13:30PM,15:30PM,General,Year3
2112,15,COSC,21859,1501215,Data Structures,1,LEC,MAM,41,102125,Mian Ahmad  Jan,07/05/2024,13:30PM,15:30PM,General,Year2
2113,5,MLT,21797,501264,Histopathological Techniques,71L,LAB,MDM,21,101390,MOH'D GH MOH'D  MOH'D,13/05/2024,13:30PM,15:30PM,General,Year2
2114,5,MLT,21975,501366,Urinalysis & Body Fluids,72,LEC,MDM,26,102040,Muhammad Saboor  Zahoor Ahmad,09/05/2024,13:30PM,15:30PM,General,Year3
2115,5,MLT,21980,501366,Urinalysis & Body Fluids,72L,LAB,MDM,21,10913,Hilda Mahmoud Allam,09/05/2024,13:30PM,15:30PM,General,Year3
2116,4,SREE,23817,406102,Introduction to Sustainability,13E,LEC,UOS,49,101939,Ibrahim Ibrahim Ali Elsharkawy,07/05/2024,13:30PM,15:30PM,General,Year1
2117,6,PBLW,20869,602141,Constit. Law and Politic Syts,52,LEC,MAW,14,102023,Hamoud Moh.Jouma Tannar,14/05/2024,13:30PM,15:30PM,General,Year1
2118,3,FNEC,20932,308131,Personal Finance,11E,LEC,UOS,57,102034,MD  Mahfuzur Rahman,28/04/2024,13:30PM,15:30PM,General,Year1
2119,3,ACCT,20853,301325,International Accounting,11,LEC,UOS,28,102006,A Aziz  Bin Jaafar,11/05/2024,13:30PM,15:30PM,General,Year3
2120,2,SOCI,20920,204241,Social Psychology,1,LEC,MAM,29,101871,Roula  Maya,05/05/2024,13:30PM,15:30PM,General,Year2
2121,14,APHY,20779,1430101,Astro & Space Sciences,14A,LEC,UOS,82,101764,Mashhoor Ahmad Alwardat,01/05/2024,13:30PM,15:30PM,Uni_Requirement,Year1
2122,1,FREL,20716,104415,Logic in Islamic Law Studies,51,LEC,MAW,17,101853,Zia Ul  Haq,12/05/2024,13:30PM,15:30PM,General,Year4
2123,14,APHY,20748,1430117,Physics 2,1,LEC,MAM,41,102083,Ihab Mohammad Naji Obaidat,04/05/2024,13:30PM,15:30PM,General,Year1
2124,6,PBLW,20887,602345,International Organizations,1,LEC,MAM,23,101458,Shadi Adnan  Alshdaifat,07/05/2024,13:30PM,15:30PM,General,Year3
2125,2,SOCI,20905,204222,Social and Culture Change,51,LEC,MAW,56,101871,Roula  Maya,30/04/2024,13:30PM,15:30PM,General,Year2
2126,2,IEP,20657,11100,Intensive English Foundation 1,51,LEC,MAW,18,10508,Domenic  Fumo,14/05/2024,16:00PM,18:00PM,General,Year1
2127,2,IEP,20657,11100,Intensive English Foundation 1,51,LEC,MAW,18,10502,Yasser Mahmoud Salem,14/05/2024,16:00PM,18:00PM,General,Year1
2128,2,IEP,20657,11100,Intensive English Foundation 1,51,LEC,MAW,18,10159,Shabnam  Fatima,14/05/2024,16:00PM,18:00PM,General,Year1
2129,3,BUSP,20673,302160,Principles of Management,01B,LEC,MAM,54,102131,Ramakrishnan  Ramanathan,05/05/2024,16:00PM,18:00PM,General,Year1
2130,15,CENG,20616,1502202,Digital Logic Design Lab.,13,LAB,UOS,19,102029,Khalid  Javeed,11/05/2024,16:00PM,18:00PM,General,Year2
2131,2,ENGL,20663,202231,Syntax 1,11,LEC,UOS,13,101153,Samer Omar Jarbou,06/05/2024,16:00PM,18:00PM,General,Year2
2132,8,PUBL,20540,807428,Public Opinion,11,LEC,UOS,45,101145,Shareefa  Al-Marzooqi,08/05/2024,16:00PM,18:00PM,General,Year4
2133,2,SOCI,23204,204244,Introduction to Social Care,11,LEC,UOS,59,P-3067,Maryam Saleem Sulaiman Al-Jaaidi,13/05/2024,16:00PM,18:00PM,General,Year2
2134,1,JURF,20454,103221,"Juri.of Wor. Pur.,Pray.& Fast.",1,LEC,MAM,16,102171,Ibrahim Ali Humaid Almainon Alzaabi,09/05/2024,16:00PM,18:00PM,General,Year2
2135,2,ENGL,20112,202112,English for Academic Purposes,17V,LEC,UOS,26,10720,Suheir Mustafa Abu Hantash,02/05/2024,16:00PM,18:00PM,Uni_Requirement,Year1
2136,2,EDUC,20089,206103,Introduction to Psychology,11A,LEC,UOS,80,101155,Bushra Ahmed Akayyesh,28/04/2024,16:00PM,18:00PM,Uni_Requirement,Year1
2137,15,CENG,24144,1502202,Digital Logic Design Lab.,15,LAB,UOS,17,10581,Mohamed Elsayed Saad,11/05/2024,16:00PM,18:00PM,General,Year2
2138,4,CIVL,20408,401301,Engineering Economics,3,LEC,MAM,39,101287,Saleh  Abu Dabous,09/05/2024,16:00PM,18:00PM,General,Year3
2139,15,BUIS,20433,1503230,Database Management,1,LEB,MAM,23,10441,Samar Ahmad Mouakket,07/05/2024,16:00PM,18:00PM,General,Year2
2140,14,BIOT,20395,1450102,General Biology 2,12,LEC,UOS,45,30144,Ihsan Ali Mahasneh,13/05/2024,16:00PM,18:00PM,General,Year1
2141,14,CHMS,24153,1420433,Homogeneous Catalysis,12,LEC,UOS,10,101879,Monther Abdeljabbar Fares Khanfar,05/05/2024,16:00PM,18:00PM,General,Year4
2142,11,PHPR,24440,1102321,Pharmacology 1A,73,LEC,MDM,1,101074,Hany Ahmed Omar,11/05/2024,16:00PM,18:00PM,General,Year3
2143,4,CIVL,23782,401495,Pro. Practice in Civl&Env.Eng.,12,LEC,UOS,2,10975,Radhi Mohsen AL Zubaidi,07/05/2024,16:00PM,18:00PM,General,Year4
2144,2,ENGL,23501,202207,Technical Writing,1,LEC,MAM,31,10658,Mutwakil Ibrahim Manzol,08/05/2024,16:00PM,18:00PM,General,Year2
2145,3,BUSP,24145,302200,Fund. of Innovation & Entrep.,16E,LEC,UOS,61,101475,Amel Ibrahim Mohamed Ibrahim Al-Ali,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
2147,5,HSAD,21276,504360,Health Information Systems,71,LEC,MDM,24,101989,Alounoud Mohamed Hassan Ramadan Salman,14/05/2024,16:00PM,18:00PM,General,Year3
2148,6,PRLW,21232,601417,Real Rights,51,LEC,MAW,31,101993,Iyad M.I. Jadalhaq,14/05/2024,16:00PM,18:00PM,General,Year4
2150,2,IEP,21027,11101,Intensive English Foundation 2,2,LEC,MAM,20,30134,Ambreen  Zehra,14/05/2024,16:00PM,18:00PM,General,Year1
2151,2,IEP,21027,11101,Intensive English Foundation 2,2,LEC,MAM,20,101157,Douglas James Rapley,14/05/2024,16:00PM,18:00PM,General,Year1
2152,4,EECE,21108,402207,Applied Electronic Circuits,11,LEC,UOS,19,10269,Mahmoud Ibrahim Abu Shammeh,13/05/2024,16:00PM,18:00PM,General,Year2
2153,2,IEP,21046,11101,Intensive English Foundation 2,1,LEC,MAM,24,30134,Ambreen  Zehra,14/05/2024,16:00PM,18:00PM,General,Year1
2154,5,HSAD,21190,504252,Biostatistics,72,LEC,MDM,59,102014,Ahmed  Hossain,14/05/2024,16:00PM,18:00PM,General,Year2
2155,3,FNEC,21055,308361,Banking Operations Management,1,LEC,MAM,6,101078,Mohammed  Hersi,08/05/2024,16:00PM,18:00PM,General,Year3
2156,2,IEP,21041,11101,Intensive English Foundation 2,51,LEC,MAW,11,10160,Saleh Mohamed El Saafin,14/05/2024,16:00PM,18:00PM,General,Year1
2157,15,COSC,21735,1501100,Introduction to IT(English),53,LEB,MAW,43,102003,Sarah Abdelkarim Abouelfetouh Darwish,01/05/2024,16:00PM,18:00PM,General,Year1
2158,11,MDCH,23497,1101240,Biochemistry,76L,LAB,MDM,20,101273,Sachin  Chaudhary,13/05/2024,16:00PM,18:00PM,General,Year2
2159,5,MDI,21679,502264,Patient Care & Management(2),72L,LAB,MDM,16,101189,Leena Rajan David,07/05/2024,16:00PM,18:00PM,General,Year2
2160,3,BUSP,21694,302345,Distribution and Warehouse Mng,11,LEC,UOS,23,101914,Mohamed D. A. Shamout,05/05/2024,16:00PM,18:00PM,General,Year3
2162,8,MASS,22162,806241,Intro. to Online Journalism,11,LEB,UOS,22,10841,Nassir  Bou Ali,09/05/2024,16:00PM,18:00PM,General,Year2
